listing_id,source,category,make,model,year,engine_cc,fuel_type,transmission,mileage_km,color,condition,num_owners,registered,registration_city,city,price_pkr,listing_date
PK-76220651,PakWheels,Car,Toyota,Fortuner,2018,2700,Petrol,CVT,73500,Red,Excellent,1,Yes,Sargodha,Lahore,8467000,2024-04-04
PK-65958370,PakWheels,Car,Suzuki,Cultus,2024,1000,Petrol,Automatic,0,Red,Good,1,Yes,Quetta,Rawalpindi,2235000,2024-08-21
PK-56753658,OLX,Motorcycle,Honda,Pridor,2019,100,Petrol,Manual,32000,Blue,Needs Work,1,Yes,Sukkur,Faisalabad,85000,2023-04-10
PK-95978957,PakWheels,Car,Toyota,Yaris,2020,1300,Petrol,CVT,29000,Brown,Excellent,1,Yes,Sukkur,Sukkur,2496000,2024-08-05
PK-74608288,OLX,Car,Toyota,Prius,2021,1800,Petrol,Automatic,30500,Black,Good,1,Yes,Lahore,Faisalabad,6094000,2024-06-06
PK-73246883,PakWheels,Car,Suzuki,Cultus,2022,1000,CNG+Petrol,Manual,33000,Green,Good,2,Yes,Sargodha,Rawalpindi,1887000,2024-11-15
PK-62921286,PakWheels,Car,Toyota,Hilux,2020,2800,Petrol,CVT,43500,Beige,Good,1,Yes,Karachi,Rawalpindi,7241000,2024-11-13
PK-80766482,PakWheels,Motorcycle,Yamaha,YBR 125,2018,125,Petrol,Manual,43600,Black,Good,1,No,Un-Registered,Sukkur,130000,2024-02-14
PK-78731672,OLX,Car,Honda,Fit,2012,1300,Petrol,Manual,127500,Silver,Fair,1,No,Un-Registered,Rawalpindi,1530000,2024-10-31
PK-64758479,PakWheels,Motorcycle,United,US 100,2019,100,Petrol,Manual,41800,Red,Good,3,Yes,Sukkur,Islamabad,80000,2023-03-15
PK-56608006,PakWheels,Motorcycle,Suzuki,GD 110S,2022,110,Petrol,Manual,13800,Silver,Good,1,Yes,Peshawar,Lahore,153000,2024-12-03
PK-19973170,OLX,Car,Honda,Fit,2017,1300,Hybrid,Manual,114000,White,Excellent,3,Yes,Sialkot,Sialkot,1566000,2024-04-09
PK-26143367,PakWheels,Car,Proton,Saga,2021,1300,Petrol,Manual,25500,Silver,Good,1,No,Un-Registered,Peshawar,2380000,2023-02-07
PK-96597336,OLX,Car,Kia,Picanto,2019,1000,Petrol,Manual,57000,Brown,Excellent,1,Yes,Sukkur,Rawalpindi,2236000,2024-05-28
PK-50841578,PakWheels,Motorcycle,Honda,CB 300R,2024,300,Petrol,Manual,0,Red,Needs Work,1,Yes,Quetta,Karachi,629000,2024-04-11
PK-69114124,OLX,Motorcycle,Honda,CB 125F,2021,125,Petrol,Manual,20000,Orange,Good,1,Yes,Sialkot,Hyderabad,176000,2023-08-09
PK-48810829,PakWheels,Car,Kia,Sportage,2022,2000,Hybrid,Automatic,26000,White,Excellent,2,Yes,Bahawalpur,Lahore,7121000,2023-10-18
PK-45318014,PakWheels,Motorcycle,Honda,Pridor,2019,100,Petrol,Manual,36200,Blue,Excellent,1,Yes,Sialkot,Rawalpindi,103000,2024-04-14
PK-68179582,PakWheels,Car,Honda,HR-V,2020,1500,CNG+Petrol,Manual,48000,Green,Fair,1,Yes,Bahawalpur,Sukkur,5994000,2023-11-16
PK-42086881,PakWheels,Motorcycle,Suzuki,Gixxer 150,2022,150,Petrol,Manual,17200,White,Fair,2,Yes,Faisalabad,Karachi,301000,2023-06-08
PK-10889626,PakWheels,Car,Toyota,Hilux,2016,2800,Petrol,Manual,111000,Black,Excellent,1,Yes,Quetta,Faisalabad,6375000,2024-10-05
PK-49926537,OLX,Car,Toyota,Hilux,2024,2800,Petrol,CVT,0,Black,Fair,2,Yes,Peshawar,Karachi,7843000,2023-02-03
PK-42984097,PakWheels,Motorcycle,Honda,CD 70,2019,70,Petrol,Manual,29200,Green,Fair,3,Yes,Sialkot,Gujranwala,76000,2024-10-19
PK-38122970,OLX,Car,Suzuki,Jimny,2022,1500,Petrol,Manual,26500,Maroon,Good,1,Yes,Rawalpindi,Hyderabad,4900000,2024-10-30
PK-80065443,PakWheels,Car,Toyota,Fortuner,2018,2700,Petrol,CVT,63000,Golden,Fair,2,Yes,Faisalabad,Lahore,7650000,2024-06-05
PK-41717008,OLX,Car,Kia,Sorento,2023,2500,Petrol,Manual,13500,Black,Excellent,1,Yes,Hyderabad,Sargodha,13506000,2023-07-29
PK-26682866,OLX,Car,Kia,Picanto,2021,1000,Petrol,Automatic,40500,Silver,Good,2,Yes,Lahore,Faisalabad,2201000,2023-09-10
PK-88129878,OLX,Car,Toyota,Yaris,2021,1300,Petrol,Manual,24500,Pearl White,Excellent,1,Yes,Faisalabad,Lahore,2625000,2023-07-08
PK-77119614,OLX,Car,Proton,X70,2024,1800,CNG+Petrol,Automatic,0,Black,Good,1,Yes,Peshawar,Multan,6926000,2023-03-20
PK-35271186,OLX,Car,MG,ZS,2023,1500,Petrol,Manual,10500,White,Fair,2,No,Un-Registered,Rawalpindi,5222000,2024-05-26
PK-62348398,OLX,Car,Honda,Fit,2020,1300,Hybrid,Automatic,58000,Black,Good,2,Yes,Lahore,Islamabad,1973000,2023-02-26
PK-38694966,PakWheels,Car,Honda,City,2020,1200,Petrol,Manual,54500,Red,Excellent,2,No,Un-Registered,Lahore,2898000,2023-02-27
PK-91034844,OLX,Car,Honda,BRV,2020,1500,Hybrid,CVT,41000,Golden,Needs Work,1,No,Un-Registered,Multan,3825000,2023-05-07
PK-80439867,OLX,Car,Kia,Stonic,2021,1000,Hybrid,Manual,48000,Pearl White,Good,1,Yes,Multan,Islamabad,4162000,2024-03-27
PK-55437962,PakWheels,Car,Suzuki,Every,2020,660,CNG+Petrol,Manual,23500,Beige,Good,1,Yes,Faisalabad,Sargodha,2509000,2024-03-15
PK-48017256,OLX,Car,Suzuki,Swift,2020,1300,Petrol,CVT,40500,Red,Excellent,1,Yes,Rawalpindi,Peshawar,2265000,2023-05-05
PK-58009699,OLX,Car,MG,ZS,2024,1500,Petrol,Automatic,0,Beige,Good,1,Yes,Karachi,Multan,6737000,2024-09-25
PK-42390660,OLX,Car,Honda,HR-V,2024,1500,Petrol,Manual,0,Maroon,Fair,2,Yes,Quetta,Lahore,7271000,2023-06-19
PK-22472749,PakWheels,Car,Suzuki,Swift,2019,1300,Petrol,Manual,38500,White,Good,1,Yes,Rawalpindi,Faisalabad,2062000,2024-08-13
PK-24314759,PakWheels,Car,Changan,M9,2024,1000,Petrol,Manual,0,Red,Good,3,Yes,Peshawar,Faisalabad,3109000,2024-04-12
PK-65522671,PakWheels,Car,MG,ZS,2021,1500,CNG+Petrol,Automatic,29500,Black,Good,2,Yes,Bahawalpur,Larkana,5633000,2024-12-18
PK-11819010,PakWheels,Car,Toyota,Vitz,2012,1000,Petrol,Manual,101000,White,Good,2,Yes,Peshawar,Karachi,1700000,2024-03-27
PK-19376920,OLX,Car,Toyota,Vitz,2014,1000,Petrol,Automatic,103500,Golden,Excellent,1,Yes,Sukkur,Lahore,1700000,2024-07-06
PK-56298907,OLX,Car,Suzuki,Every,2018,660,Petrol,Automatic,80500,Beige,Fair,2,Yes,Karachi,Karachi,2380000,2023-10-20
PK-25721603,PakWheels,Car,Toyota,Land Cruiser,2014,4000,Hybrid,Manual,95000,Silver,Good,3,No,Un-Registered,Lahore,21250000,2024-04-01
PK-99808758,OLX,Car,Honda,Civic,2022,1800,Petrol,CVT,27500,White,Good,2,Yes,Hyderabad,Lahore,4860000,2023-01-14
PK-23268550,PakWheels,Car,Suzuki,Cultus,2017,1000,Petrol,Manual,114500,Maroon,Good,1,Yes,Sukkur,Multan,1530000,2023-10-18
PK-70154848,OLX,Car,Toyota,Fortuner,2022,2700,Petrol,Manual,28000,Red,Needs Work,1,Yes,Sargodha,Larkana,7650000,2023-06-12
PK-87157304,PakWheels,Motorcycle,Honda,Pridor,2024,100,Petrol,Manual,0,Green,Good,1,No,Un-Registered,Faisalabad,139000,2024-10-24
PK-96665527,OLX,Car,Suzuki,Wagon R,2019,1000,CNG+Petrol,Manual,53000,Black,Good,1,Yes,Faisalabad,Multan,1530000,2023-05-29
PK-96665124,OLX,Car,Honda,BRV,2019,1500,Petrol,Manual,63000,Grey,Good,1,Yes,Larkana,Lahore,4392000,2023-07-19
PK-98010774,OLX,Car,Toyota,Vitz,2015,1000,Petrol,Manual,125500,White,Good,1,Yes,Sargodha,Hyderabad,1700000,2024-10-24
PK-24401979,OLX,Car,Honda,Fit,2012,1300,Petrol,Automatic,171000,Black,Good,1,Yes,Larkana,Islamabad,1530000,2023-02-02
PK-84044139,PakWheels,Car,Suzuki,Swift,2019,1300,Petrol,Automatic,65500,Blue,Good,1,Yes,Faisalabad,Lahore,1870000,2024-05-06
PK-84451573,OLX,Car,Hyundai,Elantra,2020,2000,Petrol,Automatic,46500,White,Good,2,Yes,Lahore,Karachi,5245000,2023-10-03
PK-54835291,OLX,Car,Kia,Sportage,2023,2000,Petrol,Automatic,7500,Beige,Good,3,No,Un-Registered,Lahore,6754000,2023-10-31
PK-86158998,PakWheels,Motorcycle,Honda,CD 70,2015,70,Petrol,Manual,83600,Green,Good,1,No,Un-Registered,Bahawalpur,76000,2024-12-27
PK-89422104,OLX,Car,Toyota,Prius,2014,1800,Petrol,Manual,147000,Silver,Fair,1,Yes,Faisalabad,Faisalabad,5100000,2023-06-14
PK-54532115,OLX,Car,Kia,Sportage,2023,2000,Petrol,Automatic,15000,Black,Excellent,1,No,Un-Registered,Sukkur,7518000,2023-07-05
PK-58198052,PakWheels,Car,Toyota,Hilux,2015,2800,Petrol,Manual,124500,Pearl White,Good,1,No,Un-Registered,Karachi,6375000,2024-03-01
PK-62518275,OLX,Car,Proton,Saga,2023,1300,Petrol,CVT,7500,Black,Excellent,2,Yes,Lahore,Islamabad,3349000,2023-06-04
PK-82751701,OLX,Car,Toyota,Corolla,2020,1800,Petrol,Manual,29000,Silver,Needs Work,2,Yes,Sialkot,Islamabad,2975000,2023-05-01
PK-10963691,OLX,Motorcycle,Yamaha,R15,2024,155,Petrol,Manual,0,Black,Excellent,3,Yes,Sialkot,Faisalabad,706000,2023-03-07
PK-13549093,OLX,Car,Toyota,Vitz,2014,1000,CNG+Petrol,Manual,96500,Silver,Fair,1,Yes,Islamabad,Faisalabad,1700000,2024-05-12
PK-62523240,PakWheels,Car,Suzuki,Alto,2018,660,CNG+Petrol,Manual,76500,Brown,Good,1,Yes,Lahore,Islamabad,1360000,2023-11-14
PK-31461553,PakWheels,Car,Changan,Oshan X7,2021,1500,CNG+Petrol,Manual,28000,Pearl White,Good,1,No,Un-Registered,Islamabad,5322000,2023-05-22
PK-44475383,PakWheels,Car,Changan,Alsvin,2023,1500,Diesel,Automatic,13500,Black,Good,3,Yes,Quetta,Gujranwala,3756000,2024-09-09
PK-86635858,OLX,Car,Toyota,Prius,2019,1800,Petrol,Automatic,57500,Silver,Good,1,Yes,Peshawar,Sialkot,5363000,2023-06-02
PK-80980044,PakWheels,Car,Proton,X70,2024,1800,CNG+Petrol,Automatic,0,Beige,Good,1,No,Un-Registered,Faisalabad,7023000,2023-12-23
PK-36315159,PakWheels,Car,Toyota,Prius,2019,1800,Petrol,Automatic,50000,Silver,Good,3,Yes,Sukkur,Sukkur,5642000,2023-10-04
PK-16899631,PakWheels,Car,Kia,Sorento,2022,2500,Petrol,Automatic,14500,Grey,Excellent,4,Yes,Faisalabad,Lahore,12066000,2023-04-18
PK-65771986,PakWheels,Car,MG,ZS,2024,1500,Petrol,Manual,0,Blue,Excellent,4,No,Un-Registered,Islamabad,7068000,2023-01-18
PK-48761035,OLX,Car,Suzuki,Wagon R,2024,1000,Petrol,Automatic,0,Maroon,Fair,1,No,Un-Registered,Lahore,1980000,2023-09-26
PK-89648700,OLX,Car,Changan,Oshan X7,2024,1500,Petrol,Automatic,0,Maroon,Needs Work,2,Yes,Sialkot,Lahore,5100000,2023-08-10
PK-14229878,OLX,Motorcycle,Yamaha,MT-15,2022,155,Petrol,Manual,12000,White,Good,3,No,Un-Registered,Lahore,735000,2024-05-19
PK-23839256,PakWheels,Motorcycle,Suzuki,Gixxer 150,2023,150,Petrol,Manual,6800,Silver,Fair,2,Yes,Hyderabad,Sialkot,321000,2024-04-09
PK-53901191,PakWheels,Car,Suzuki,Cultus,2020,1000,Petrol,Manual,66000,White,Excellent,2,Yes,Sialkot,Gujranwala,1843000,2023-05-21
PK-66206761,OLX,Car,Suzuki,Cultus,2022,1000,Petrol,Automatic,30000,Brown,Good,3,Yes,Larkana,Lahore,1906000,2024-09-22
PK-90703795,PakWheels,Car,MG,ZS,2023,1500,Petrol,Automatic,11500,Maroon,Fair,2,Yes,Islamabad,Karachi,5268000,2023-09-01
PK-75435642,OLX,Car,MG,5,2024,1500,CNG+Petrol,Automatic,0,Beige,Excellent,3,No,Un-Registered,Sargodha,5554000,2023-05-03
PK-25256771,PakWheels,Car,Toyota,Fortuner,2016,2700,Petrol,Manual,120000,Maroon,Fair,2,Yes,Sialkot,Karachi,7650000,2023-04-14
PK-99347323,OLX,Car,Suzuki,Wagon R,2021,1000,CNG+Petrol,Manual,48000,Green,Excellent,1,Yes,Islamabad,Lahore,1841000,2024-03-19
PK-84139544,PakWheels,Car,Suzuki,Wagon R,2020,1000,CNG+Petrol,Manual,57500,Golden,Excellent,1,Yes,Multan,Multan,1642000,2024-03-10
PK-81959943,PakWheels,Motorcycle,United,US 70,2022,70,Petrol,Manual,19200,Black,Fair,1,No,Un-Registered,Karachi,70000,2023-09-15
PK-30995196,OLX,Motorcycle,Honda,CG 125,2015,125,Petrol,Manual,58000,Blue,Good,1,No,Un-Registered,Rawalpindi,102000,2024-10-05
PK-77855697,PakWheels,Car,Kia,Stonic,2022,1000,Petrol,Automatic,23000,Maroon,Excellent,1,No,Un-Registered,Karachi,5197000,2024-03-06
PK-56394005,OLX,Motorcycle,Honda,CD 70,2017,70,Petrol,Manual,64600,White,Good,1,Yes,Karachi,Hyderabad,76000,2024-10-27
PK-32091096,PakWheels,Motorcycle,United,US 125,2020,125,Petrol,Manual,31000,Silver,Fair,2,Yes,Bahawalpur,Karachi,94000,2024-01-08
PK-61976342,OLX,Motorcycle,Honda,CG 125,2023,125,Petrol,Manual,7800,Orange,Good,1,No,Un-Registered,Karachi,163000,2023-08-25
PK-62125828,OLX,Car,Honda,Civic,2014,1800,Petrol,Automatic,140000,Beige,Excellent,1,Yes,Gujranwala,Karachi,3570000,2024-10-09
PK-72908845,PakWheels,Car,Kia,Sorento,2023,2500,Hybrid,Manual,11000,Beige,Excellent,2,Yes,Karachi,Multan,13033000,2024-11-17
PK-10838457,PakWheels,Car,Suzuki,Alto,2021,660,Petrol,Automatic,14500,Grey,Fair,1,Yes,Peshawar,Multan,1360000,2023-04-03
PK-94420670,OLX,Car,Honda,Fit,2018,1300,Petrol,Manual,56000,Silver,Fair,1,Yes,Sialkot,Karachi,1530000,2024-04-17
PK-44616150,PakWheels,Car,Suzuki,Every,2023,660,Diesel,Manual,8500,Grey,Good,2,Yes,Karachi,Lahore,2784000,2023-01-11
PK-94601552,PakWheels,Motorcycle,Suzuki,GS 150,2017,150,Petrol,Manual,48600,Grey,Fair,1,Yes,Gujranwala,Lahore,128000,2023-08-28
PK-58239569,OLX,Car,Kia,Sportage,2024,2000,Petrol,CVT,0,Maroon,Fair,4,Yes,Karachi,Lahore,6401000,2024-12-06
PK-26460116,OLX,Car,Proton,Saga,2022,1300,Petrol,Manual,18000,Green,Good,2,No,Un-Registered,Lahore,2842000,2023-10-20
PK-72645513,OLX,Motorcycle,Honda,CD 70,2017,70,Petrol,Manual,54200,Black,Needs Work,1,Yes,Peshawar,Larkana,76000,2023-10-17
PK-95425274,PakWheels,Car,Toyota,Fortuner,2023,2700,CNG+Petrol,Manual,11500,Red,Fair,2,Yes,Faisalabad,Lahore,10034000,2024-03-12
PK-13915533,OLX,Motorcycle,Ravi,RX 70,2023,70,Petrol,Manual,10000,White,Excellent,1,No,Un-Registered,Larkana,81000,2023-12-14
PK-76481885,OLX,Car,Changan,Alsvin,2021,1500,Petrol,Automatic,30000,Pearl White,Fair,4,Yes,Sialkot,Peshawar,2874000,2024-01-31
PK-55490631,PakWheels,Car,Honda,HR-V,2023,1500,Hybrid,Automatic,11000,Brown,Good,1,No,Un-Registered,Faisalabad,7913000,2023-08-09
PK-48424310,PakWheels,Car,Toyota,Vitz,2017,1000,Petrol,Automatic,63000,Golden,Good,1,Yes,Sargodha,Faisalabad,1700000,2024-02-06
PK-86129797,PakWheels,Car,Kia,Stonic,2024,1000,Petrol,Manual,0,Blue,Good,3,Yes,Sargodha,Sukkur,5633000,2023-08-02
PK-22702627,PakWheels,Motorcycle,Yamaha,R15,2019,155,Petrol,Manual,38400,Green,Fair,1,No,Un-Registered,Karachi,510000,2023-12-11
PK-75715873,OLX,Car,Proton,X70,2021,1800,Petrol,CVT,41000,Brown,Needs Work,1,Yes,Karachi,Karachi,5525000,2024-04-10
PK-80114635,PakWheels,Car,Toyota,Prius,2022,1800,Petrol,Manual,25500,Black,Good,3,Yes,Gujranwala,Karachi,6297000,2024-10-06
PK-44555653,OLX,Car,Honda,Civic,2023,1800,Hybrid,Manual,7500,Black,Excellent,1,Yes,Islamabad,Lahore,5634000,2024-01-24
PK-69284015,OLX,Car,Toyota,Corolla,2018,1800,Diesel,Automatic,68500,Golden,Good,1,Yes,Sukkur,Rawalpindi,3035000,2024-03-22
PK-87876113,OLX,Motorcycle,Yamaha,R15,2019,155,Petrol,Manual,54200,Blue,Fair,1,Yes,Sukkur,Hyderabad,510000,2023-04-22
PK-83602292,PakWheels,Motorcycle,Honda,CG 125,2022,125,Petrol,Manual,23600,Black,Good,1,No,Un-Registered,Lahore,155000,2024-09-14
PK-73997379,PakWheels,Car,Honda,HR-V,2020,1500,Petrol,CVT,42500,Pearl White,Good,2,Yes,Sargodha,Rawalpindi,6482000,2023-12-06
PK-66950588,OLX,Car,Toyota,Fortuner,2019,2700,Petrol,Manual,20500,Pearl White,Excellent,2,Yes,Lahore,Lahore,10409000,2023-06-20
PK-54458225,PakWheels,Car,Changan,Oshan X7,2022,1500,Petrol,Automatic,17500,Maroon,Fair,2,Yes,Karachi,Islamabad,5713000,2024-12-26
PK-30205381,OLX,Car,MG,ZS,2023,1500,CNG+Petrol,Manual,11000,Black,Good,1,No,Un-Registered,Multan,6293000,2023-03-25
PK-86419399,OLX,Car,Kia,Stonic,2023,1000,Petrol,Automatic,14500,Grey,Fair,1,Yes,Islamabad,Quetta,4431000,2024-12-23
PK-55114078,PakWheels,Motorcycle,Suzuki,Gixxer 150,2020,150,Petrol,Manual,33800,Orange,Good,2,Yes,Lahore,Islamabad,255000,2024-05-17
PK-55443506,OLX,Car,Proton,Saga,2023,1300,Petrol,Manual,13000,Maroon,Good,1,Yes,Faisalabad,Lahore,2999000,2023-08-10
PK-91883092,PakWheels,Car,Hyundai,Santro,2021,1000,Petrol,Manual,6500,Golden,Good,2,Yes,Sukkur,Sargodha,2062000,2023-12-17
PK-38890267,PakWheels,Car,Honda,HR-V,2024,1500,Petrol,Manual,0,Maroon,Good,2,Yes,Sargodha,Peshawar,8078000,2024-06-21
PK-31166948,PakWheels,Car,Honda,Civic,2019,1800,Petrol,CVT,38500,Blue,Good,2,Yes,Quetta,Lahore,4220000,2023-12-07
PK-76627264,PakWheels,Car,MG,ZS,2023,1500,Petrol,Manual,9000,Pearl White,Fair,1,Yes,Hyderabad,Multan,5287000,2024-07-28
PK-36223057,OLX,Car,Kia,Sorento,2021,2500,Petrol,CVT,42000,Pearl White,Good,1,Yes,Quetta,Rawalpindi,10183000,2024-07-07
PK-38527087,OLX,Car,Toyota,Vitz,2018,1000,Petrol,Manual,65000,Silver,Good,1,Yes,Sargodha,Sialkot,1884000,2023-11-05
PK-30697458,PakWheels,Motorcycle,Honda,Pridor,2024,100,Petrol,Manual,0,Grey,Good,1,No,Un-Registered,Islamabad,149000,2024-10-27
PK-47875241,OLX,Car,Honda,HR-V,2022,1500,Petrol,CVT,23500,Brown,Fair,2,No,Un-Registered,Lahore,6746000,2023-04-03
PK-48798691,OLX,Car,Proton,Saga,2023,1300,Petrol,Manual,7000,Beige,Good,2,Yes,Karachi,Karachi,2934000,2023-03-27
PK-52542424,OLX,Car,Toyota,Vitz,2020,1000,CNG+Petrol,CVT,36500,Silver,Good,1,Yes,Sialkot,Peshawar,2227000,2024-07-18
PK-83552057,PakWheels,Car,Suzuki,Swift,2023,1300,CNG+Petrol,Automatic,7500,Maroon,Needs Work,2,Yes,Larkana,Larkana,1909000,2023-12-05
PK-62194039,PakWheels,Car,MG,5,2022,1500,Petrol,Manual,23500,Blue,Fair,4,Yes,Lahore,Lahore,4435000,2023-07-01
PK-56825449,PakWheels,Car,Honda,Civic,2022,1800,Petrol,Automatic,28500,Red,Good,1,Yes,Islamabad,Multan,4903000,2023-11-25
PK-67093353,PakWheels,Car,Honda,BRV,2024,1500,Petrol,Automatic,0,Pearl White,Needs Work,3,Yes,Larkana,Lahore,4213000,2023-07-04
PK-43752119,OLX,Motorcycle,Road Prince,RP 70,2018,70,Petrol,Manual,34800,Black,Fair,3,Yes,Islamabad,Lahore,52000,2023-04-07
PK-39099216,PakWheels,Car,Hyundai,Santro,2022,1000,Hybrid,Manual,28500,Beige,Fair,2,No,Un-Registered,Lahore,1880000,2023-08-24
PK-63573878,OLX,Motorcycle,Honda,Pridor,2021,100,Petrol,Manual,31200,Black,Excellent,2,No,Un-Registered,Hyderabad,126000,2023-10-12
PK-86493396,PakWheels,Car,Honda,BRV,2024,1500,Petrol,Manual,0,Red,Fair,2,No,Un-Registered,Karachi,5238000,2024-01-04
PK-80128951,OLX,Motorcycle,Honda,CD 70,2022,70,Petrol,Manual,19200,Black,Fair,1,Yes,Lahore,Peshawar,98000,2024-10-26
PK-90018084,PakWheels,Car,MG,ZS,2021,1500,Hybrid,Manual,35000,Green,Good,2,No,Un-Registered,Peshawar,5428000,2024-03-04
PK-20492043,OLX,Car,Hyundai,Santro,2023,1000,CNG+Petrol,Manual,8500,Green,Excellent,2,Yes,Faisalabad,Lahore,2737000,2024-02-17
PK-71537646,PakWheels,Car,Toyota,Prius,2022,1800,Diesel,Manual,34500,Brown,Fair,1,Yes,Sialkot,Karachi,5492000,2024-11-16
PK-80673593,PakWheels,Car,Toyota,Corolla,2019,1800,Petrol,CVT,82000,Pearl White,Excellent,3,Yes,Karachi,Multan,3250000,2024-05-23
PK-59074470,OLX,Car,Kia,Stonic,2021,1000,Petrol,CVT,29500,Black,Good,3,No,Un-Registered,Rawalpindi,4332000,2023-10-16
PK-73293446,PakWheels,Motorcycle,Road Prince,RP 125,2021,125,Petrol,Manual,24600,Silver,Needs Work,1,Yes,Islamabad,Karachi,89000,2024-03-21
PK-24403806,OLX,Car,MG,ZS,2024,1500,CNG+Petrol,Automatic,0,Beige,Excellent,1,Yes,Larkana,Karachi,6151000,2024-09-14
PK-77913412,PakWheels,Motorcycle,Yamaha,R15,2024,155,Petrol,Manual,0,Black,Good,3,Yes,Hyderabad,Hyderabad,782000,2024-10-07
PK-12477146,PakWheels,Car,MG,5,2023,1500,Petrol,Manual,15000,White,Good,2,Yes,Hyderabad,Peshawar,5119000,2024-04-19
PK-39338934,OLX,Motorcycle,Suzuki,Gixxer 150,2022,150,Petrol,Manual,21200,White,Good,1,Yes,Hyderabad,Karachi,310000,2024-02-07
PK-65343779,PakWheels,Car,Hyundai,Elantra,2020,2000,Petrol,CVT,52000,Maroon,Good,3,Yes,Multan,Karachi,5139000,2023-12-27
PK-47557689,OLX,Motorcycle,Honda,CB 125F,2021,125,Petrol,Manual,31200,Red,Excellent,3,No,Un-Registered,Gujranwala,200000,2024-04-12
PK-33107233,OLX,Motorcycle,Suzuki,GS 150,2016,150,Petrol,Manual,49000,White,Good,1,Yes,Multan,Lahore,128000,2023-12-20
PK-87897123,PakWheels,Car,Changan,M9,2024,1000,Petrol,Manual,0,Silver,Fair,1,Yes,Sukkur,Lahore,2608000,2024-06-25
PK-29772964,PakWheels,Car,Kia,Sportage,2021,2000,Petrol,Automatic,46000,Black,Good,1,Yes,Peshawar,Karachi,5235000,2024-12-09
PK-84698064,OLX,Car,Honda,BRV,2023,1500,Petrol,CVT,6000,Pearl White,Needs Work,2,Yes,Lahore,Lahore,3825000,2023-09-03
PK-47381773,PakWheels,Car,Kia,Sorento,2021,2500,Diesel,Manual,33000,Green,Good,2,Yes,Faisalabad,Karachi,11326000,2024-04-26
PK-11469548,OLX,Car,Toyota,Fortuner,2021,2700,Petrol,Automatic,37000,Beige,Good,1,Yes,Gujranwala,Rawalpindi,10817000,2024-10-10
PK-80458179,OLX,Car,Toyota,Vitz,2018,1000,Petrol,Manual,120500,White,Good,1,Yes,Sukkur,Peshawar,1747000,2023-10-19
PK-57495330,OLX,Motorcycle,Yamaha,MT-15,2024,155,Petrol,Manual,0,Red,Fair,2,Yes,Rawalpindi,Karachi,786000,2023-05-23
PK-17621753,OLX,Car,Honda,HR-V,2021,1500,Petrol,Manual,29500,Maroon,Fair,2,Yes,Gujranwala,Multan,6283000,2023-05-16
PK-84460057,PakWheels,Motorcycle,Road Prince,RP 70,2016,70,Petrol,Manual,69000,Orange,Fair,2,Yes,Bahawalpur,Islamabad,51000,2023-09-06
PK-71423841,OLX,Car,Suzuki,Cultus,2019,1000,Hybrid,Manual,47500,Golden,Excellent,2,Yes,Sukkur,Lahore,1617000,2023-12-01
PK-45776413,PakWheels,Car,Honda,Civic,2016,1800,Petrol,Manual,77000,Pearl White,Fair,1,Yes,Multan,Sukkur,3570000,2024-11-12
PK-48684778,PakWheels,Car,Honda,HR-V,2024,1500,Petrol,Automatic,0,Brown,Good,2,Yes,Quetta,Rawalpindi,8544000,2024-03-27
PK-71212493,PakWheels,Car,Suzuki,Wagon R,2022,1000,Hybrid,Automatic,31500,Green,Fair,2,Yes,Sargodha,Rawalpindi,1628000,2024-09-18
PK-25602751,PakWheels,Motorcycle,Ravi,RX 110,2019,110,Petrol,Manual,11600,Silver,Needs Work,3,Yes,Peshawar,Karachi,72000,2023-03-16
PK-28155669,OLX,Car,Toyota,Hilux,2015,2800,CNG+Petrol,Manual,59500,Black,Excellent,1,Yes,Islamabad,Islamabad,6375000,2024-07-18
PK-75275117,PakWheels,Motorcycle,Honda,CB 300R,2024,300,Petrol,Manual,0,Red,Fair,1,Yes,Quetta,Sialkot,758000,2023-10-19
PK-58908198,PakWheels,Motorcycle,Yamaha,YBZ 125,2019,125,Petrol,Manual,41600,Grey,Good,1,No,Un-Registered,Lahore,129000,2024-02-11
PK-59610894,PakWheels,Car,Suzuki,Jimny,2023,1500,Petrol,Automatic,8500,Golden,Needs Work,3,Yes,Islamabad,Islamabad,4080000,2023-02-27
PK-75090424,OLX,Car,Honda,BRV,2019,1500,Petrol,Automatic,60000,Black,Excellent,2,Yes,Islamabad,Hyderabad,4699000,2024-03-23
PK-61642594,OLX,Car,Honda,Fit,2018,1300,Petrol,CVT,32000,Black,Excellent,1,Yes,Gujranwala,Peshawar,2138000,2024-10-04
PK-64626836,PakWheels,Car,Hyundai,Santro,2020,1000,Hybrid,Manual,47000,Blue,Good,2,Yes,Sialkot,Rawalpindi,2050000,2024-07-18
PK-44143101,OLX,Car,Toyota,Prius,2019,1800,Petrol,Automatic,78500,Maroon,Fair,1,Yes,Multan,Multan,5100000,2023-08-02
PK-75800289,PakWheels,Car,Honda,City,2017,1200,Petrol,Manual,60500,Golden,Excellent,2,Yes,Sialkot,Karachi,2422000,2024-05-19
PK-23666386,PakWheels,Car,Toyota,Vitz,2015,1000,Petrol,Manual,169500,White,Good,1,Yes,Sialkot,Karachi,1700000,2024-11-26
PK-17134621,PakWheels,Car,Suzuki,Wagon R,2019,1000,Petrol,Automatic,58000,Blue,Good,1,Yes,Peshawar,Karachi,1601000,2024-03-17
